,Bedrooms,Bathrooms,Address,Land area,CV,Latitude,Longitude,SA1,0-19 years,20-29 years,30-39 years,40-49 years,50-59 years,60+ years,Suburbs,Population,SA12018_code,NZDep2018,NZDep2018_Score,URPopnSA1_2018,SA22018_code,SA22018_name
926,5,3.0,"Lot1/39 Bentleigh Avenue, Auckland",478 mÂ²,1245000,-36.9045255,174.705919,7004537,36,45,39,18,15,24,New Windsor,156,7004537,6.0,978.0,165,135000,Avondale South (Auckland)
927,4,3.0,"Lot3/39 Bentleigh Avenue, Auckland",344 mÂ²,1245000,-36.9045255,174.705919,7004537,36,45,39,18,15,24,New Windsor,156,7004537,6.0,978.0,165,135000,Avondale South (Auckland)
928,3,1.0,"6 Parawai Crescent, Auckland",496 mÂ²,1400000,-36.8536208,174.7326333,7004711,63,33,42,33,30,48,Ponsonby,207,7004711,9.0,1076.0,246,130400,Ponsonby West
929,3,1.0,"37 O'Donnell Avenue, Auckland",763 mÂ²,1230000,-36.89840220000001,174.7287065,7004823,51,36,9,21,9,9,Wesley,96,7004823,10.0,1241.0,135,137900,Wesley West
930,4,2.0,"4 Stephen Lysnar Place, Auckland",658 mÂ²,910000,-36.92120739999999,174.7638353,7007773,33,21,15,24,9,24,Hillsborough,138,7007773,6.0,977.0,126,143600,Hillsborough South (Auckland)
931,5,4.0,"14 Taranaki Road, Auckland",483 mÂ²,2475000,-36.8514061,174.8413399,7006284,12,6,18,18,15,33,Kohimarama,111,7006284,3.0,937.0,102,141800,Kohimarama
932,4,3.0,"211B St Andrews Road, Auckland",708 mÂ²,1675000,-36.9024169,174.7618185,7005472,36,21,18,18,21,24,Epsom,132,7005472,2.0,912.0,144,141200,Three Kings East
933,4,2.0,"8B Queensway, Auckland",809 mÂ²,1750000,-36.9042206,174.7612986,7005472,36,21,18,18,21,24,Three Kings,132,7005472,2.0,912.0,144,141200,Three Kings East
934,4,3.0,"26 Margate Road, Auckland",365 mÂ²,780000,-36.9113854,174.70471980000002,7007511,60,33,27,21,24,21,Blockhouse Bay,231,7007511,10.0,1139.0,192,137100,Glenavon
935,5,3.0,"3 Carnarvon Avenue, Auckland",540 mÂ²,2100000,-36.8576438,174.8696614,7006631,75,9,9,42,30,21,Glendowie,177,7006631,1.0,851.0,186,144000,Glendowie North
936,5,5.0,"203B St Heliers Bay Road, Auckland",402 mÂ²,2350000,-36.8619224,174.85721999999998,7006421,42,3,9,24,6,42,St Heliers,123,7006421,2.0,898.0,135,143500,Saint Heliers South
937,2,1.0,"39 Albert Street, Auckland",696 mÂ²,680000,-36.8462198,174.76427759999999,7005269,18,36,39,18,12,15,Auckland Central,156,7005269,5.0,968.0,132,132700,Hobson Ridge North
938,3,1.0,"33 Commodore Drive, Auckland",688 mÂ²,1000000,-36.9262521,174.71852030000002,7007576,45,21,21,21,15,33,Lynfield,135,7007576,3.0,934.0,156,140900,Lynfield South
939,3,1.0,"44 Methuen Road, Auckland",498 mÂ²,985000,-36.8991706,174.7051812,7004520,51,39,57,27,21,33,New Windsor,195,7004520,5.0,968.0,219,133100,Avondale Central (Auckland)
940,3,1.0,"64 Marine Parade, Auckland",2168 mÂ²,1940000,-36.8481896,174.7268372,7004704,66,15,12,42,45,39,Herne Bay,210,7004704,2.0,908.0,216,129700,Herne Bay
941,3,2.0,"240 Remuera Road, Auckland",617 mÂ²,3050000,-36.879025299999995,174.7913599,7005841,45,24,6,24,30,39,Remuera,162,7005841,1.0,890.0,162,140000,Remuera Waitaramoa
942,3,2.0,"10 Skippy Patuwai Lane, Auckland",268 mÂ²,740000,-36.871324,174.856745,7006537,75,54,45,21,18,33,Glen Innes,144,7006537,9.0,1103.0,252,144700,Glen Innes West
943,3,3.0,"83 St Heliers Bay Road, Auckland",1173 mÂ²,3300000,-36.8544409,174.85928669999998,7006491,57,15,3,39,24,36,St Heliers,150,7006491,1.0,885.0,177,143000,Saint Heliers North
944,5,3.0,"37B Meliora Place, Auckland",500 mÂ²,1275000,-36.8884324,174.67942299999999,7004325,45,54,30,39,33,60,Avondale,153,7004325,8.0,1065.0,267,130600,Avondale Rosebank (Auckland)
945,3,2.0,"26 Crossfield Road, Auckland",1219 mÂ²,2000000,-36.8619669,174.8695533,7006638,33,27,9,18,18,27,Glendowie,138,7006638,9.0,1072.0,138,145100,Glendowie South
946,3,1.0,"18 Peary Road, Auckland",658 mÂ²,1475000,-36.8955756,174.7558628,7005222,33,33,36,24,18,27,Mount Eden,153,7005222,5.0,957.0,168,139900,Mount Eden South
947,4,2.0,"26 Arran Street, Auckland",674 mÂ²,840000,-36.905828799999995,174.6953574,7004427,63,42,30,27,24,18,Avondale,156,7004427,6.0,999.0,198,135000,Avondale South (Auckland)
948,3,1.0,"40 Findlay Street, Auckland",961 mÂ²,1820000,-36.8998764,174.8121941,7006033,18,15,18,15,9,18,Ellerslie,96,7006033,3.0,933.0,93,144800,Ellerslie South
949,5,4.0,"24A Fontenoy Street, Auckland",466 mÂ²,1650000,-36.8763067,174.713555,7004598,42,30,39,21,18,30,Mount Albert,168,7004598,8.0,1038.0,180,132200,Mount Albert North
950,5,4.0,"241 Whitney Street, Auckland",498 mÂ²,1500000,-36.920821999999994,174.7086401,7007534,33,21,24,12,21,27,Blockhouse Bay,117,7007534,7.0,1029.0,135,139500,Blockhouse Bay East
951,4,4.0,"39E St Stephens Avenue, Auckland",475 mÂ²,4300000,-36.8577078,174.78667190000002,7005663,18,9,27,9,15,30,Parnell,111,7005663,5.0,956.0,114,137400,Parnell East
952,3,2.0,"50 Hackett Street, Auckland",258 mÂ²,2200000,-36.841823299999994,174.7436499,7004861,12,27,15,9,24,12,Saint Marys Bay,120,7004861,2.0,903.0,108,130200,Saint Marys Bay
953,4,2.0,"76 Long Drive, Auckland",388 mÂ²,1950000,-36.8569239,174.8530156,7006414,36,12,9,15,27,27,St Heliers,126,7006414,1.0,893.0,126,142700,Saint Heliers West
954,5,3.0,"18C Tawera Road, Auckland",379 mÂ²,2650000,-36.8901584,174.79092859999997,7005874,54,18,24,30,21,30,Greenlane,147,7005874,5.0,958.0,171,142200,Greenlane North
955,3,1.0,"55 Mt Smart Road, Auckland",675 mÂ²,1100000,-36.9134149,174.7815573,7007873,54,54,57,30,27,36,Onehunga,183,7007873,6.0,997.0,258,144300,Onehunga North
956,4,2.0,"Lot 1-6/153 Penrose Road, Auckland",1133 mÂ²,1280000,-36.9081328,174.8258697,7008240,24,12,15,12,15,21,Mount Wellington,105,7008240,5.0,962.0,105,146600,Mount Wellington West
957,6,2.0,"47 Bell Road, Auckland",1190 mÂ²,800000,-36.8721492,174.7931936,7005833,51,15,12,36,30,21,Remuera,165,7005833,3.0,927.0,159,140000,Remuera Waitaramoa
958,4,2.0,"21 Atherton Road, Auckland",921 mÂ²,2400000,-36.895953000000006,174.7663558,7005452,45,27,15,27,21,39,Epsom,177,7005452,5.0,959.0,168,140800,Epsom Central-South
959,4,2.0,"5A May Road, Auckland",400 mÂ²,1125000,-36.9035745,174.7391566,7005058,54,27,30,21,24,15,Wesley,177,7005058,10.0,1156.0,180,139100,Wesley East
960,3,1.0,"46 Lingarth Street, Auckland",936 mÂ²,2725000,-36.8705393,174.8031034,7005973,60,24,30,27,30,27,Remuera,174,7005973,1.0,895.0,195,140500,Remuera North
961,5,3.0,"16 Torrance Street, Auckland",926 mÂ²,2150000,-36.9060592,174.76925480000003,7005634,39,24,18,30,33,45,Epsom,192,7005634,4.0,949.0,186,141700,Epsom South
962,4,2.0,"61C Castledine Crescent, Auckland",479 mÂ²,1220000,-36.8691966,174.8547967,7006433,90,63,48,21,24,21,Glen Innes,111,7006433,7.0,1015.0,261,144700,Glen Innes West
963,4,2.0,"40 Robert Street, Auckland",525 mÂ²,1575000,-36.8937599,174.80918069999998,7006016,30,48,60,36,33,30,Ellerslie,231,7006016,4.0,945.0,231,143300,Ellerslie Central
964,4,2.0,"31A Waimarie Street, Auckland",469 mÂ²,2500000,-36.8507913,174.8667629,7006481,48,18,12,24,45,45,St Heliers,186,7006481,1.0,875.0,186,143000,Saint Heliers North
965,5,3.0,"44B Bay Road, Auckland",498 mÂ²,2650000,-36.85159960000001,174.86758659999998,7006481,48,18,12,24,45,45,St Heliers,186,7006481,1.0,875.0,186,143000,Saint Heliers North
966,2,1.0,"63 Calgary Street, Auckland",531 mÂ²,1220000,-36.8933679,174.7424117,7005002,42,48,36,30,21,30,Mount Eden,186,7005002,6.0,996.0,210,138100,Balmoral
967,5,4.0,"1158C New North Road, Auckland",329 mÂ²,940000,-36.893132200000004,174.70815459999997,7004507,36,54,42,15,18,15,Mount Albert,174,7004507,7.0,1020.0,183,135500,Owairaka West
968,3,1.0,"20A Subritzky Avenue, Auckland",364 mÂ²,1000000,-36.9142882,174.7238636,7007599,39,54,36,21,21,33,Mount Roskill,198,7007599,6.0,988.0,204,139800,Mount Roskill White Swan
969,4,3.0,"2 Spencer Street, Auckland",319 mÂ²,2675000,-36.872813,174.7962419,7005834,36,21,12,21,15,30,Remuera,126,7005834,3.0,926.0,144,140000,Remuera Waitaramoa
970,5,3.0,"29A Walsall Street, Auckland",585 mÂ²,1525000,-36.893449200000006,174.6987636,7004403,45,24,36,30,18,33,Avondale,150,7004403,9.0,1080.0,186,133100,Avondale Central (Auckland)
971,4,3.0,"25A Maroa Road, Auckland",306 mÂ²,1025000,-36.9063092,174.8009368,7006024,48,36,27,24,12,9,One Tree Hill,156,7006024,9.0,1112.0,159,142800,One Tree Hill
972,4,2.0,"47 Bluegrey Avenue, Auckland",200 mÂ²,1425000,-36.886961,174.83991310000002,7006348,51,15,33,33,21,33,Stonefields,192,7006348,1.0,884.0,189,144900,Stonefields West
973,4,2.0,"171 Balmoral Road, Auckland",573 mÂ²,1220000,-36.887362700000004,174.75000480000003,7005189,39,27,12,27,12,9,Mount Eden,123,7005189,2.0,914.0,123,138400,Mount Eden West
974,3,2.0,"Lot 2, Auckland",201 mÂ²,360000,-36.845533,174.758984,7005264,0,0,0,0,0,0,Auckland Central,0,7005264,1.0,884.0,3,131300,Wynyard-Viaduct
975,2,1.0,"17 Beatrix Street, Auckland",1108 mÂ²,1600000,-36.888758,174.69546269999998,7004388,48,27,33,27,18,18,Avondale,159,7004388,8.0,1067.0,174,132000,Avondale North (Auckland)
976,4,3.0,"243D St Johns Road, Auckland",300 mÂ²,1450000,-36.872516600000004,174.8439794,7006323,36,30,45,24,15,27,Saint Johns,141,7006323,4.0,939.0,183,144500,Saint Johns East
977,4,2.0,"71 Tiverton Road, Auckland",1075 mÂ²,1130000,-36.9063931,174.7067597,7007502,18,24,24,9,9,15,Avondale,99,7007502,7.0,1020.0,96,137100,Glenavon
978,3,1.0,"67A Aranui Road, Auckland",475 mÂ²,750000,-36.915571500000006,174.83105830000002,7008250,51,48,36,18,12,21,Mount Wellington,168,7008250,8.0,1037.0,192,146600,Mount Wellington West
979,4,3.0,"423C Blockhouse Bay Road, Auckland",303 mÂ²,1000000,-36.917081,174.70143969999998,7007515,39,24,30,21,21,21,Blockhouse Bay,135,7007515,4.0,949.0,156,137200,Blockhouse Bay North
980,5,4.0,"100 Market Road, Auckland",651 mÂ²,3350000,-36.8851805,174.7818065,7005738,21,18,12,9,12,24,Epsom,99,7005738,7.0,1008.0,99,140300,Mount St John
981,5,4.0,"60 St Leonards Road, Auckland",751 mÂ²,770000,-36.89890689999999,174.6600901,7004241,87,42,30,27,24,15,Kelston,174,7004241,10.0,1150.0,222,131000,Kelston South
982,5,3.0,"3A Milliken Avenue, Auckland",390 mÂ²,845000,-36.9069713,174.7445629,7007697,39,48,15,21,18,27,Mount Roskill,174,7007697,8.0,1044.0,171,140400,Mount Roskill Central-North
983,4,3.0,"58 Buckley Road, Auckland",221 mÂ²,930000,-36.908429999999996,174.7641962,7007749,36,21,15,21,24,27,Epsom,126,7007749,4.0,939.0,144,142600,Royal Oak West (Auckland)
984,5,4.0,"194 Riddell Road, Auckland",854 mÂ²,3125000,-36.8620859,174.8790697,7006672,60,18,12,33,21,27,Glendowie,153,7006672,2.0,914.0,174,144000,Glendowie North
985,5,3.0,"4C Rosedale Avenue, Auckland",220 mÂ²,1240000,-36.8971339,174.7461594,7005229,42,51,51,12,30,27,Mount Eden,195,7005229,5.0,965.0,219,139700,Mount Roskill North
986,4,2.0,"15 Belfast Street, Auckland",980 mÂ²,980000,-36.9227584,174.7565188,7007735,36,33,27,21,21,24,Hillsborough,150,7007735,6.0,991.0,168,143600,Hillsborough South (Auckland)
987,2,1.0,"9 Victoria Street, Auckland",306 mÂ²,780000,-36.8492709,174.7658971,7005287,45,147,60,12,6,6,Auckland Central,129,7005287,7.0,1009.0,273,133200,Queen Street
988,3,3.0,"26 St Georges Bay Road, Auckland",607 mÂ²,2900000,-36.8561916,174.78264009999998,7005688,42,69,42,33,42,60,Parnell,270,7005688,2.0,911.0,285,136400,Parnell West
989,4,3.0,"30 Pukehana Avenue, Auckland",814 mÂ²,2425000,-36.9006191,174.76875090000001,7005629,54,27,18,27,33,30,Epsom,156,7005629,6.0,981.0,189,140800,Epsom Central-South
990,4,1.0,"47 St Georges Road, Auckland",941 mÂ²,910000,-36.901547799999996,174.696465,7004416,57,45,45,27,33,21,Avondale,222,7004416,8.0,1065.0,231,135000,Avondale South (Auckland)
991,4,3.0,"2 Karakia Lane, Auckland",177 mÂ²,970000,-36.9174364,174.7529711,7007726,51,36,51,24,15,39,Hillsborough,171,7007726,6.0,982.0,219,142900,Hillsborough East (Auckland)
992,3,1.0,"36 Haverstock Road, Auckland",723 mÂ²,1140000,-36.8918396,174.7327926,7004805,27,27,27,15,18,9,Sandringham,99,7004805,3.0,933.0,114,137600,Sandringham West
993,4,2.0,"11 Robson Street, Auckland",855 mÂ²,1225000,-36.9185946,174.7302842,7007608,42,33,30,24,18,30,Mount Roskill,162,7007608,4.0,938.0,174,139800,Mount Roskill White Swan
994,5,2.0,"121 Melrose Road, Auckland",1459 mÂ²,2025000,-36.916765600000005,174.7493226,7007715,45,45,36,21,30,30,Mount Roskill,198,7007715,4.0,945.0,204,142100,Hillsborough West (Auckland)
995,3,2.0,"90B Ireland Road, Auckland",328 mÂ²,1080000,-36.902952299999995,174.8461357,7006469,12,15,27,27,12,21,Mount Wellington,114,7006469,4.0,950.0,114,147100,Panmure East
996,3,1.0,"15 Rangitoto Avenue, Auckland",1004 mÂ²,2475000,-36.877328799999994,174.80579880000002,7005988,42,12,9,21,24,27,Remuera,135,7005988,1.0,895.0,129,141600,Remuera Waiata
997,4,2.0,"47 Ngaroma Road, Auckland",1171 mÂ²,2625000,-36.9000679,174.776469,7005611,15,18,3,6,30,30,Epsom,105,7005611,4.0,950.0,99,141500,Epsom East
998,4,3.0,"16 Kissling Place, Auckland",691 mÂ²,1800000,-36.8752869,174.8411526,7006334,36,27,24,21,24,48,Saint Johns,186,7006334,4.0,947.0,177,143700,Saint Johns West
999,4,3.0,"65a Selwyn Avenue, Auckland",584 mÂ²,1200000,-36.851318299999996,174.83569440000002,7006276,21,21,12,18,15,30,Mission Bay,126,7006276,4.0,940.0,123,141100,Mission Bay
1000,7,3.0,"1,2 & 3/466 Parnell Road, Auckland",729 mÂ²,2000000,-36.861328,174.782615,7005669,36,33,33,33,12,42,Parnell,198,7005669,3.0,926.0,189,137400,Parnell East
1001,5,4.0,"4 Kelvin Road, Auckland",650 mÂ²,2675000,-36.879031,174.8175216,7006078,57,24,21,36,30,54,Remuera,222,7006078,1.0,876.0,216,142400,Remuera East
1002,5,3.0,"268B Whitney Street, Auckland",506 mÂ²,860000,-36.919732200000006,174.7091342,7007532,51,42,36,36,24,36,Blockhouse Bay,168,7007532,4.0,951.0,225,139500,Blockhouse Bay East
1003,4,1.0,"181 Taylor Street, Auckland",415 mÂ²,1200000,-36.919596399999996,174.6996862,7007484,42,42,33,18,18,51,Blockhouse Bay,189,7007484,5.0,975.0,207,138900,Blockhouse Bay South
1004,5,4.0,"21A Mt Taylor Drive, Auckland",374 mÂ²,1650000,-36.8660323,174.86125769999998,7006526,48,24,21,30,27,24,Glendowie,126,7006526,3.0,923.0,168,145100,Glendowie South
1005,4,2.0,"11 Glenalmond Road, Auckland",636 mÂ²,1950000,-36.893461,174.7605983,7005445,30,15,9,21,21,9,Mount Eden,102,7005445,2.0,911.0,105,139300,Maungawhau
1006,3,1.0,"27 Cotswold Lane, Auckland",1204 mÂ²,1100000,-36.9115203,174.82483969999998,7008243,42,36,36,21,15,15,Mount Wellington,144,7008243,5.0,962.0,168,146600,Mount Wellington West
1007,3,1.0,"18 Marlowe Road, Auckland",607 mÂ²,840000,-36.917568700000004,174.69557360000002,7007476,27,21,27,6,9,45,Blockhouse Bay,132,7007476,10.0,1147.0,138,137200,Blockhouse Bay North
1008,2,1.0,"91 Kurahaupo Street, Auckland",938 mÂ²,1925000,-36.8548799,174.82551030000002,7006158,15,12,24,9,15,27,Orakei,105,7006158,6.0,979.0,102,140100,Orakei East
1009,5,3.0,"110 Paritai Drive, Auckland",1262 mÂ²,4650000,-36.8539847,174.8084146,7005960,18,33,18,12,27,33,Orakei,135,7005960,2.0,905.0,138,139200,Orakei West
1010,5,4.0,"Lot 1/37 Littlejohn Street, Auckland",413 mÂ²,1375000,-36.917967700000005,174.75512959999998,7007727,69,54,39,33,30,18,Hillsborough,234,7007727,5.0,973.0,243,142900,Hillsborough East (Auckland)
1011,3,1.0,"341 Panama Road, Auckland",3361 mÂ²,1650000,-36.92774620000001,174.8519919,7008449,78,54,42,30,24,15,Mount Wellington,222,7008449,8.0,1059.0,231,149500,Mount Wellington South East
1012,3,1.0,"58 Lynbrooke Avenue, Auckland",814 mÂ²,1230000,-36.9251294,174.71035569999998,7007540,60,27,24,24,33,33,Blockhouse Bay,168,7007540,4.0,940.0,204,139500,Blockhouse Bay East
1013,4,2.0,"28 Grampian Road, Auckland",1100 mÂ²,2550000,-36.864488200000004,174.84990980000003,7006418,39,9,12,24,24,33,St Heliers,120,7006418,1.0,853.0,138,143500,Saint Heliers South
1014,5,3.0,"101 Taumata Road, Auckland",524 mÂ²,1875000,-36.8920958,174.7269886,7004801,36,48,27,21,18,24,Sandringham,153,7004801,6.0,978.0,168,137600,Sandringham West
1015,4,2.0,"3 Rawene Avenue, Auckland",721 mÂ²,3400000,-36.852993700000006,174.7175488,7004566,30,18,6,18,15,30,Westmere,114,7004566,3.0,936.0,114,129800,Westmere North
1016,3,1.0,"8 Burnett Avenue, Auckland",494 mÂ²,770000,-36.916898100000004,174.7370148,7007663,42,39,9,24,18,12,Mount Roskill,156,7007663,10.0,1152.0,150,140700,Mount Roskill Central-South
1017,5,3.0,"41A Nihill Crescent, Auckland",1006 mÂ²,2475000,-36.8531218,174.8322103,7006172,39,12,27,27,27,48,Mission Bay,174,7006172,1.0,897.0,180,141100,Mission Bay
1018,3,1.0,"1590A Great North Road, Auckland",1867 mÂ²,2075000,-36.884704799999994,174.7022144,7004495,18,39,27,15,3,12,Waterview,99,7004495,7.0,1022.0,117,131100,Waterview
1019,4,3.0,"114A Clonbern Road, Auckland",397 mÂ²,1160000,-36.8876414,174.7966714,7005868,54,30,15,18,24,27,Remuera,153,7005868,5.0,964.0,165,141000,Remuera South
1020,3,2.0,"591A Blockhouse Bay Road, Auckland",908 mÂ²,1150000,-36.9265598,174.70086650000002,7007494,33,24,18,21,27,57,Blockhouse Bay,174,7007494,6.0,982.0,183,138900,Blockhouse Bay South
1021,4,3.0,"18a Campbell Road, Auckland",277 mÂ²,1850000,-36.9106508,174.7778042,7007803,45,27,51,30,9,30,Royal Oak,156,7007803,7.0,999.0,192,143400,Royal Oak East (Auckland)
1022,5,3.0,"62A Maioro Street, Auckland",308 mÂ²,1250000,-36.9059437,174.7174915,7004668,39,51,21,15,33,27,New Windsor,201,7004668,8.0,1034.0,189,136600,New Windsor North
1023,5,3.0,"9 Waitara Road, Auckland",888 mÂ²,3500000,-36.847621600000004,174.869938,7006620,78,15,18,33,39,39,St Heliers,216,7006620,1.0,890.0,213,144000,Glendowie North
1024,5,3.0,"13B Waitara Road, Auckland",664 mÂ²,3900000,-36.847171,174.8701092,7006620,78,15,18,33,39,39,St Heliers,216,7006620,1.0,890.0,213,144000,Glendowie North
1025,5,3.0,"5 Waitara Road, Auckland",889 mÂ²,4100000,-36.84791920000001,174.8701244,7006620,78,15,18,33,39,39,St Heliers,216,7006620,1.0,890.0,213,144000,Glendowie North
1026,4,2.0,"498A Remuera Road, Auckland",677 mÂ²,3450000,-36.8808042,174.8040785,7005992,42,27,12,21,30,33,Remuera,186,7005992,5.0,963.0,165,141600,Remuera Waiata
1027,3,1.0,"5 Parry Road, Auckland",670 mÂ²,830000,-36.9339956,174.8450852,7008345,57,36,30,24,21,15,Mount Wellington,165,7008345,7.0,1021.0,186,149100,Mount Wellington South West
1028,4,2.0,"82 Gowing Drive, Auckland",837 mÂ²,1850000,-36.867321399999994,174.8324686,7006199,36,24,24,21,27,12,Meadowbank,135,7006199,3.0,920.0,147,143200,Meadowbank East
1029,6,4.0,"43 Arney Road, Auckland",3062 mÂ²,12250000,-36.872513899999994,174.788572,7005696,60,12,15,27,24,33,Remuera,165,7005696,1.0,881.0,168,140000,Remuera Waitaramoa
1030,4,2.0,"55A Arney Road, Auckland",652 mÂ²,3450000,-36.872448999999996,174.789432,7005696,60,12,15,27,24,33,Remuera,165,7005696,1.0,881.0,168,140000,Remuera Waitaramoa
1031,3,2.0,"Lot 1  6/22 Ngaio Street, Auckland",971 mÂ²,2425000,-36.9513274,174.84849509999998,7008497,42,27,33,15,24,21,Otahuhu,180,7008497,9.0,1109.0,168,151900,Otahuhu South
1032,4,2.0,"167B Blockhouse Bay Road, Auckland",344 mÂ²,1000000,-36.8984767,174.7009007,7004411,36,27,21,24,15,18,Avondale,147,7004411,6.0,995.0,132,133100,Avondale Central (Auckland)
1033,3,1.0,"133 Mt Smart Road, Auckland",581 mÂ²,990000,-36.9153146,174.79007990000002,7007881,45,24,30,18,24,12,Onehunga,150,7007881,2.0,919.0,159,145000,Onehunga Central
1034,4,2.0,"67 Balmoral Road, Auckland",1743 mÂ²,2375000,-36.88879779999999,174.7583858,7005430,60,51,30,39,18,18,Mount Eden,216,7005430,6.0,986.0,216,139000,Mount Eden East
1035,4,2.0,"42B Marion Avenue, Auckland",350 mÂ²,1150000,-36.9108802,174.7274244,7007594,51,60,39,18,30,21,Mount Roskill,207,7007594,6.0,986.0,219,139800,Mount Roskill White Swan
1036,5,2.0,"23 Stoddard Road, Auckland",340 mÂ²,760000,-36.9071565,174.7342241,7004840,42,33,33,21,27,60,Wesley,198,7004840,10.0,1301.0,210,139100,Wesley East
1037,5,3.0,"246 Victoria Avenue, Auckland",1080 mÂ²,3750000,-36.86708370000001,174.79880690000002,7005826,33,18,9,15,30,42,Remuera,126,7005826,1.0,871.0,141,140000,Remuera Waitaramoa
1038,5,2.0,"23 Wapiti Avenue, Auckland",620 mÂ²,2250000,-36.8875514,174.78244919999997,7005743,51,24,12,21,27,33,Epsom,186,7005743,5.0,958.0,174,140300,Mount St John
1039,5,6.0,"57 Portland Road, Auckland",3565 mÂ²,12500000,-36.8755519,174.7954021,7005840,42,9,6,27,30,36,Remuera,156,7005840,1.0,849.0,150,140000,Remuera Waitaramoa
1040,5,3.0,"11 Athenic Avenue, Auckland",736 mÂ²,1175000,-36.9304223,174.7190441,7007584,30,36,27,21,30,24,Lynfield,150,7007584,6.0,987.0,165,140900,Lynfield South
1041,6,2.0,"24 & 24A Hutton Street, Auckland",2053 mÂ²,1453000,-36.939243,174.847542,7008478,39,15,27,21,12,21,Otahuhu,111,7008478,10.0,1189.0,135,150300,Otahuhu North
1042,6,1.0,"410 Mount Eden Road, Auckland",640 mÂ²,2925000,-36.8805028,174.76218590000002,7005403,36,63,12,27,21,27,Mount Eden,168,7005403,5.0,956.0,192,137800,Mount Eden North
1043,3,1.0,"12 Stratford Street, Auckland",506 mÂ²,2175000,-36.853863700000005,174.7851834,7005660,42,48,21,39,21,39,Parnell,183,7005660,3.0,924.0,210,137400,Parnell East
1044,4,3.0,"126B Paritai Drive, Auckland",578 mÂ²,4000000,-36.854497200000004,174.8100437,7005961,15,15,18,9,15,27,Orakei,117,7005961,7.0,1029.0,102,139200,Orakei West
